,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
1385,55.436,-0.816709521175797,-0.6217192007069747,-0.5887618456947543,-0.38741639875019607
1386,55.476,-0.8320304526686557,-0.3813618738180385,-0.19646323097474372,-1.0908594731916306
1387,55.516,-0.8383288622004437,-0.1790666446808161,0.16178073874649718,-1.8283294826667158
1388,55.556,-0.8420762146447159,-0.0274409158789708,0.4503249200839063,-2.484861771780748
1389,55.596,-0.8438872589190314,0.08079580911007482,0.6609904478777869,-2.977824379799256
1390,55.636,-0.8443772470088051,0.1624221141568862,0.804099534023825,-3.267919706349443
1391,55.676,-0.7890407892070812,0.2358675491699124,0.8996659519064296,-3.356933025263281
1392,55.716,-0.7010039147611671,0.31477554080166986,0.9683346897781259,-3.2763847014657936
1393,55.756,-0.6054210225056033,0.403916427698578,1.023720582678077,-3.0704355305139317
1394,55.796,-0.5349915229488721,0.500353616934276,1.070926002176028,-2.781758668593303
1395,55.836,-0.4351240017809888,0.5980813516494411,1.110290354617298,-2.445321290614066
1396,55.876,-0.30169380566719983,0.6918932524005379,1.1413616071144186,-2.087569992984517
