,pupil,movie,l1,l2,l3,subject,condition,effort,luminance,pupil_pred_mixed,pupil_pred_pp,pupil_pred_mov
129,5.531754183636607,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s29,0back,0,50.6300187818287,5.72111012643899,5.666985488837168,4.223932872369904
130,4.697647256053342,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s29,0back,0,68.74304729456018,5.40050461143949,5.666985488837168,3.952533694160394
131,4.5175583112987825,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s3,2back,2,55.41833750372942,4.214424631573877,4.163707804197487,4.0824807185973
132,4.251948906103469,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s3,0back,0,36.828353537551436,4.5434723873989,4.163707804197487,4.609761548861282
133,4.064497305974529,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s3,1back,1,74.01818114056069,3.885202356905398,4.163707804197487,3.9491905227873
134,3.801482958103383,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s3,1back,1,64.57727469534466,4.052308960354019,4.163707804197487,3.979204920420492
135,4.61834059046238,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s3,2back,2,50.6300187818287,4.299179171033564,4.163707804197487,4.223932872369904
136,3.7284187532423774,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s3,0back,0,68.74304729456018,3.9785736560340634,4.163707804197487,3.952533694160394
137,4.617536125386046,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s30,0back,0,55.41833750372942,4.903363594855746,4.892060025269386,4.0824807185973
138,5.651622310481701,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s30,2back,2,36.828353537551436,5.232411350680769,4.892060025269386,4.609761548861282
139,4.364040311863352,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s30,1back,1,74.01818114056069,4.574141320187268,4.892060025269386,3.9491905227873
140,4.861396078210955,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s30,2back,2,64.57727469534466,4.741247923635889,4.892060025269386,3.979204920420492
141,4.628246554698989,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s30,0back,0,50.6300187818287,4.9881181343154335,4.892060025269386,4.223932872369904
142,5.229518770975272,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s30,1back,1,68.74304729456018,4.667512619315932,4.892060025269386,3.952533694160394
143,4.604082687329612,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s31,0back,0,55.41833750372942,4.935808203176315,4.926360745349906,4.0824807185973
144,5.169019735058628,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s31,1back,1,36.828353537551436,5.264855959001338,4.926360745349906,4.609761548861282
145,5.094447356569327,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s31,2back,2,74.01818114056069,4.606585928507836,4.926360745349906,3.9491905227873
146,4.601622823376566,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s31,0back,0,64.57727469534466,4.773692531956457,4.926360745349906,3.979204920420492
147,5.478338815003,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s31,2back,2,50.6300187818287,5.0205627426360016,4.926360745349906,4.223932872369904
148,4.6106530547623015,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s31,1back,1,68.74304729456018,4.699957227636501,4.926360745349906,3.952533694160394
149,3.414779520090238,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s32,2back,2,55.41833750372942,3.5804250511056717,3.493437973045926,4.0824807185973
150,3.931321283378562,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s32,1back,1,36.828353537551436,3.9094728069306948,3.493437973045926,4.609761548861282
151,3.6121079825683995,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s32,0back,0,74.01818114056069,3.251202776437193,3.493437973045926,3.9491905227873
152,3.2499216748239537,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s32,0back,0,64.57727469534466,3.418309379885814,3.493437973045926,3.979204920420492
153,3.1914357590681233,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s32,1back,1,50.6300187818287,3.6651795905653586,3.493437973045926,4.223932872369904
154,3.5610616183462787,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s32,2back,2,68.74304729456018,3.344574075565858,3.493437973045926,3.952533694160394
155,4.679587498374581,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s33,1back,1,55.41833750372942,4.708565083468725,4.686117356916939,4.0824807185973
156,4.896022605730446,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s33,0back,0,36.828353537551436,5.0376128392937485,4.686117356916939,4.609761548861282
157,4.898993802497861,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s33,2back,2,74.01818114056069,4.379342808800247,4.686117356916939,3.9491905227873
158,4.745026003973591,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s33,2back,2,64.57727469534466,4.546449412248868,4.686117356916939,3.979204920420492
159,4.685362147488848,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s33,1back,1,50.6300187818287,4.793319622928412,4.686117356916939,4.223932872369904
160,4.211712083436306,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s33,0back,0,68.74304729456018,4.472714107928912,4.686117356916939,3.952533694160394
161,4.163005019569518,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s34,2back,2,55.41833750372942,3.971929691380843,3.907340059445573,4.0824807185973
162,4.031619152411572,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s34,0back,0,36.828353537551436,4.300977447205866,3.907340059445573,4.609761548861282
163,3.576841051610645,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s34,1back,1,74.01818114056069,3.6427074167123643,3.907340059445573,3.9491905227873
164,3.636265133794961,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s34,1back,1,64.57727469534466,3.8098140201609856,3.907340059445573,3.979204920420492
165,4.232075117738176,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s34,0back,0,50.6300187818287,4.0566842308405295,3.907340059445573,4.223932872369904
166,3.8042348815485645,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s34,2back,2,68.74304729456018,3.7360787158410296,3.907340059445573,3.952533694160394
167,4.173924662347065,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s35,0back,0,55.41833750372942,4.273454661342195,4.226114861401631,4.0824807185973
168,5.340152430903857,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s35,2back,2,36.828353537551436,4.602502417167218,4.226114861401631,4.609761548861282
169,4.282224921898793,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s35,2back,2,74.01818114056069,3.9442323866737166,4.226114861401631,3.9491905227873
170,3.8788044644758077,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s35,1back,1,64.57727469534466,4.111338990122338,4.226114861401631,3.979204920420492
